sample_id	custom_pop_label	group_id	region	layer	qc
R3545.SG	BALKANS_T0	Croatia_Dalmatia_LateAntiquity_Roman-oCaucasus	EUROPE_CONTROL	T0	PASS
R3547.SG	BALKANS_T0	Croatia_VenetiaHistria_LateAntiquity_Roman	EUROPE_CONTROL	T0	PASS
R3655.SG	BALKANS_T0	Croatia_ImperialRoman_Roman	EUROPE_CONTROL	T0	PASS
R3656.SG	BALKANS_T0	Croatia_LateAntiquity_ImperialRoman_Roman	EUROPE_CONTROL	T0	PASS
R3657.SG	BALKANS_T0	Croatia_LateAntiquity_ImperialRoman_Roman	EUROPE_CONTROL	T0	PASS
R3659.SG	BALKANS_T0	Croatia_LateAntiquity_ImperialRoman_Roman	EUROPE_CONTROL	T0	PASS
R3660.SG	BALKANS_T0	Croatia_LateAntiquity_Roman-oNorthEurope	EUROPE_CONTROL	T0	PASS
R3662.SG	BALKANS_T0	Croatia_VenetiaHistria_LateAntiquity_Roman	EUROPE_CONTROL	T0	PASS
R3663.SG	BALKANS_T0	Croatia_VenetiaHistria_LateAntiquity_Roman	EUROPE_CONTROL	T0	PASS
R3664.SG	BALKANS_T0	Croatia_VenetiaHistria_LateAntiquity_Roman	EUROPE_CONTROL	T0	PASS
R3665.SG	BALKANS_T0	Croatia_Dalmatia_ImperialRoman	EUROPE_CONTROL	T0	PASS
R3670.SG	BALKANS_T0	Croatia_Dalmatia_ImperialRoman	EUROPE_CONTROL	T0	PASS
R3685.SG	BALKANS_T0	Croatia_Dalmatia_LateAntiquity_Roman	EUROPE_CONTROL	T0	PASS
R3742.SG	BALKANS_T0	Croatia_Dalmatia_ImperialRoman-oLevant	EUROPE_CONTROL	T0	PASS
R3743.SG	BALKANS_T0	Croatia_Dalmatia_ImperialRoman	EUROPE_CONTROL	T0	PASS
R3744.SG	BALKANS_T0	Croatia_Dalmatia_ImperialRoman	EUROPE_CONTROL	T0	PASS
R3745.SG	BALKANS_T0	Croatia_Dalmatia_ImperialRoman	EUROPE_CONTROL	T0	PASS
R3746.SG	BALKANS_T0	Croatia_Dalmatia_ImperialRoman	EUROPE_CONTROL	T0	PASS
R3747.SG	BALKANS_T0	Croatia_Dalmatia_ImperialRoman	EUROPE_CONTROL	T0	PASS
R3906.SG	BALKANS_T0	Serbia_OttomanPeriod_Ottoman	EUROPE_CONTROL	T0	PASS
R3918.SG	BALKANS_T0	Serbia_LateRoman	EUROPE_CONTROL	T0	PASS
R3931.SG	BALKANS_T0	Serbia_ImperialRoman_Elite_Roman	EUROPE_CONTROL	T0	PASS
R6681.SG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman_Roman_possible	EUROPE_CONTROL	T0	PASS
R6688.SG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman_Roman_possible	EUROPE_CONTROL	T0	PASS
R6693.SG	BALKANS_T0	Serbia_Roman	EUROPE_CONTROL	T0	PASS
R6701.SG	BALKANS_T0	Serbia_Roman	EUROPE_CONTROL	T0	PASS
R6730.SG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman_Roman	EUROPE_CONTROL	T0	PASS
R6737.SG	BALKANS_T0	Serbia_OttomanPeriod_Ottoman	EUROPE_CONTROL	T0	PASS
R6750.SG	BALKANS_T0	Serbia_ImperialRoman_Elite_Roman	EUROPE_CONTROL	T0	PASS
R6756.SG	BALKANS_T0	Serbia_ImperialRoman_Elite_Roman	EUROPE_CONTROL	T0	PASS
R6759.SG	BALKANS_T0	Serbia_ImperialRoman_Roman	EUROPE_CONTROL	T0	PASS
R6764.SG	BALKANS_T0	Serbia_LateAntiquity_ImperialRoman_Roman	EUROPE_CONTROL	T0	PASS
R6769.SG	BALKANS_T0	Serbia_ImperialRoman_Roman-oLevant	EUROPE_CONTROL	T0	PASS
R9662.SG	BALKANS_T0	Serbia_OttomanPeriod_Ottoman	EUROPE_CONTROL	T0	PASS
R9669.SG	BALKANS_T0	Serbia_ImperialRoman_Elite_Roman	EUROPE_CONTROL	T0	PASS
R9673.SG	BALKANS_T0	Serbia_ImperialRoman_Elite_Roman	EUROPE_CONTROL	T0	PASS
R9674.SG	BALKANS_T0	Serbia_ImperialRoman_Elite_Roman	EUROPE_CONTROL	T0	PASS
R9918.SG	BALKANS_T0	Montenegro_DocleaBjelovine_Roman	EUROPE_CONTROL	T0	PASS
R9919.SG	BALKANS_T0	Montenegro_DocleaBjelovine_Roman	EUROPE_CONTROL	T0	PASS
R9920.SG	BALKANS_T0	Montenegro_DocleaBjelovine_Roman	EUROPE_CONTROL	T0	PASS
Xaghra9.SG	MALTA_T1	Malta_EBA	EUROPE_CONTROL	T1	PASS
AITI_35.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_3.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_51.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_53.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_62A.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_62B.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_65adult.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_65child.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_66.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_77B.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_86.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_92.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
AITI_95.AG.SG	EUROPE_CENTRAL_T1	Germany_KleinaitingenGewerbegebietNord_EBA	EUROPE_CONTROL	T1	PASS
ALT_1.AG	EUROPE_CENTRAL_T1	Germany_Althausen_CordedWare	EUROPE_CONTROL	T1	PASS
ALT_2.AG	EUROPE_CENTRAL_T1	Germany_Althausen_CordedWare	EUROPE_CONTROL	T1	PASS
HUGO_167.AG	EUROPE_CENTRAL_T1	Germany_AugsburgHugoEckenerStrasse_BellBeaker	EUROPE_CONTROL	T1	PASS
HUGO_168.AG	EUROPE_CENTRAL_T1	Germany_AugsburgHugoEckenerStrasse	EUROPE_CONTROL	T1	PASS
HUGO_171.AG	EUROPE_CENTRAL_T1	Germany_AugsburgHugoEckenerStrasse	EUROPE_CONTROL	T1	PASS
HUGO_190.AG	EUROPE_CENTRAL_T1	Germany_AugsburgHugoEckenerStrasse	EUROPE_CONTROL	T1	PASS
OBKR_6.AG	EUROPE_CENTRAL_T1	Germany_KonigsbrunnObereKreuzstrasseBaugebiet110_EBA	EUROPE_CONTROL	T1	PASS
OBKR_76.AG	EUROPE_CENTRAL_T1	Germany_KonigsbrunnObereKreuzstrasseBaugebiet110_EBA	EUROPE_CONTROL	T1	PASS
OBKR_82.AG	EUROPE_CENTRAL_T1	Germany_KonigsbrunnObereKreuzstrasseBaugebiet110_EBA	EUROPE_CONTROL	T1	PASS
OBKR_84.AG	EUROPE_CENTRAL_T1	Germany_KonigsbrunnObereKreuzstrasseBaugebiet110_EBA	EUROPE_CONTROL	T1	PASS
OTTM_100.AG.SG	EUROPE_CENTRAL_T1	Germany_OberottmarshausenKiesgrubeLauter_MBA	EUROPE_CONTROL	T1	PASS
OTTM_109.AG.SG	EUROPE_CENTRAL_T1	Germany_OberottmarshausenKiesgrubeLauter_MBA	EUROPE_CONTROL	T1	PASS
OTTM_110.AG.SG	EUROPE_CENTRAL_T1	Germany_OberottmarshausenKiesgrubeLauter_MBA	EUROPE_CONTROL	T1	PASS
OTTM_79.AG.SG	EUROPE_CENTRAL_T1	Germany_OberottmarshausenKiesgrubeLauter_MBA	EUROPE_CONTROL	T1	PASS
OTTM_92.AG.SG	EUROPE_CENTRAL_T1	Germany_OberottmarshausenKiesgrubeLauter_MBA	EUROPE_CONTROL	T1	PASS
OTTM_94.AG.SG	EUROPE_CENTRAL_T1	Germany_OberottmarshausenKiesgrubeLauter_MBA	EUROPE_CONTROL	T1	PASS
OTTM_97.AG.SG	EUROPE_CENTRAL_T1	Germany_OberottmarshausenKiesgrubeLauter_MBA-o	EUROPE_CONTROL	T1	PASS
POST_16.AG	EUROPE_CENTRAL_T1	Germany_HaunstettenPostillionstrasse_EBA	EUROPE_CONTROL	T1	PASS
POST_2.AG	EUROPE_CENTRAL_T1	Germany_HaunstettenPostillionstrasse_EBA	EUROPE_CONTROL	T1	PASS
POST_85.AG	EUROPE_CENTRAL_T1	Germany_HaunstettenPostillionstrasse_EBA	EUROPE_CONTROL	T1	PASS
UNTA121_FK61.AG	EUROPE_CENTRAL_T1	Germany_HaunstettenUntererTalweg121_CordedWare	EUROPE_CONTROL	T1	PASS
UNTA58_149.AG	EUROPE_CENTRAL_T1	Germany_HaunstettenUntererTalweg5862_EBA	EUROPE_CONTROL	T1	PASS
UNTA89_FK231.AG	EUROPE_CENTRAL_T1	Germany_HaunstettenUntererTalweg89_CordedWare	EUROPE_CONTROL	T1	PASS
WEHR_1192SkB.AG	EUROPE_CENTRAL_T1	Germany_WehringenHochfeld_EBA	EUROPE_CONTROL	T1	PASS
BLS001.AG	EUROPE_CENTRAL_T1	Czechia_N_GlobularAmphora	EUROPE_CONTROL	T1	PASS
BLS002.AG	EUROPE_CENTRAL_T1	Czechia_N_GlobularAmphora	EUROPE_CONTROL	T1	PASS
BNL001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BNL002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BNL003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BNL004.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BNL005.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BNL006.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BNL007.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BNL008.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BNL009.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BNL010.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
BRZ001.AG	EUROPE_CENTRAL_T1	Czechia_N_Jordanow_Michelsberg	EUROPE_CONTROL	T1	PASS
BRZ002.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
BUT002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
BUT003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
CAH005.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
CAH010.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
CHL001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
CHL002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
CHL003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
CHL005.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
CHL006.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
CHL007.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
CHL008.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
DRO001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
HOL001.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
HOL002.AG	EUROPE_CENTRAL_T1	Czechia_N_Baden	EUROPE_CONTROL	T1	PASS
HOL004.AG	EUROPE_CENTRAL_T1	Czechia_N_Baden	EUROPE_CONTROL	T1	PASS
HOP001.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
HOP002.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
HOP003.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
HOP004.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker-oAnatolia2	EUROPE_CONTROL	T1	PASS
KNE001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KNE002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KNE003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KNE004.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KNE005.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KNE006.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KNE007.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1001.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
KO1002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
KO1003.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
KO1004.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
KO1005.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
KO1006.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1007.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1008.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1009.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1010.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1011.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1013.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1014.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1015.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO1016.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
KO7001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO7002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KO7003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
KOB001.AG	EUROPE_CENTRAL_T1	Czechia_N_TRB	EUROPE_CONTROL	T1	PASS
KOB002.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
KOB004.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
KOB005.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
KOB007.AG	EUROPE_CENTRAL_T1	Czechia_N_TRB	EUROPE_CONTROL	T1	PASS
KON001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
KON003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
KON004.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
KON005.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
KOP001.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker-oAnatolia2	EUROPE_CONTROL	T1	PASS
KOP002.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
KOP003.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
MIB001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIB002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIB003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIB004.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIB005.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIB024.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIB028.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIB034.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIG010.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIG011.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIS001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIS002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIS004.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
MIS006.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
NER001.AG	EUROPE_CENTRAL_T2	Czechia_N_Jordanow	EUROPE_CONTROL	T2	PASS
OBR001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
OBR002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
OBR003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
OBR004.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
OHR002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
PDA001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PDA002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PDA003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PDA004.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PDA005.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PMI001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PMI002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice-o	EUROPE_CONTROL	T1	PASS
PMI003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PMI004.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PMI006.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PMI009.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PMI010.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PMI012.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
PNL002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
PRE001.AG	EUROPE_CENTRAL_T1	Czechia_N_GlobularAmphora	EUROPE_CONTROL	T1	PASS
PRU001.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker-oAnatolia1	EUROPE_CONTROL	T1	PASS
PRU002.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
PRU003.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
PRU004.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker-oSteppe	EUROPE_CONTROL	T1	PASS
PRU005.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
RDV001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
ROU001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
ROU002.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
ROU003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
ROU004.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
ROU006.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
ROU007.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
STD001.AG	EUROPE_CENTRAL_T1	Czechia_EBA	EUROPE_CONTROL	T1	PASS
STD002.AG	EUROPE_CENTRAL_T1	Czechia_EBA	EUROPE_CONTROL	T1	PASS
STD003.AG	EUROPE_CENTRAL_T1	Czechia_EBA-1	EUROPE_CONTROL	T1	PASS
TIS001.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
TIS002.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker-oSteppe	EUROPE_CONTROL	T1	PASS
TOU001.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
TRM001.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
TRM003.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
TRM006.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
TUC001.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
TUC002.AG	EUROPE_CENTRAL_T1	Czechia_N-oAnatolia	EUROPE_CONTROL	T1	PASS
TUC003.AG	EUROPE_CENTRAL_T1	Czechia_N-oWHG	EUROPE_CONTROL	T1	PASS
TUC004.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
TUC005.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
TUC006.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
TUC007.AG	EUROPE_CENTRAL_T2	Czechia_N_Jordanow	EUROPE_CONTROL	T2	PASS
VLI004.AG	EUROPE_CENTRAL_T2	Czechia_N_Jordanow	EUROPE_CONTROL	T2	PASS
VLI006.AG	EUROPE_CENTRAL_T1	Czechia_N	EUROPE_CONTROL	T1	PASS
VLI007.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
VLI008.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare-1	EUROPE_CONTROL	T1	PASS
VLI009.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare-2	EUROPE_CONTROL	T1	PASS
VLI010.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
VLI011.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
VLI015.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
VLI016.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
VLI017.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
VLI019.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
VLI020.AG	EUROPE_CENTRAL_T1	Czechia_EBA_CordedWare	EUROPE_CONTROL	T1	PASS
VLI022.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
VLI024.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
VLI025.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker-oAnatolia2	EUROPE_CONTROL	T1	PASS
VLI026.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
VLI028.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
VLI029.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
VLI030.AG	EUROPE_CENTRAL_T1	Czechia_BellBeaker	EUROPE_CONTROL	T1	PASS
VLI031.AG	EUROPE_CENTRAL_T1	Czechia_N_GlobularAmphora	EUROPE_CONTROL	T1	PASS
VLI032.AG	EUROPE_CENTRAL_T1	Czechia_N_GlobularAmphora	EUROPE_CONTROL	T1	PASS
VLI033.AG	EUROPE_CENTRAL_T1	Czechia_N_GlobularAmphora	EUROPE_CONTROL	T1	PASS
VLI039.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
VLI042.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
VLI045.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
VLI046.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
