sample_id	master_id	group_id	population	region	subregion	layer	role
NA20533.DG	NA20533	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
NA18516.DG	NA18516	YRI	YRI	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA18517.DG	NA18517	YRI	YRI	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03702.DG	HG03702	PJL	PJL	OUTGROUP	South_Asia	T0	OUTGROUP
HG03703.DG	HG03703	PJL	PJL	OUTGROUP	South_Asia	T0	OUTGROUP
HG02724.DG	HG02724	Punjabi	Punjabi	OUTGROUP	South_Asia	T0	OUTGROUP
HG02725.DG	HG02725	PJL	PJL	OUTGROUP	South_Asia	T0	OUTGROUP
NA20809.DG	NA20809	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
NA20810.DG	NA20810	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
NA18987.DG	NA18987	JPT	JPT	OUTGROUP	East_Asia	T0	OUTGROUP
NA18988.DG	NA18988	JPT	JPT	OUTGROUP	East_Asia	T0	OUTGROUP
HG02360.DG	HG02360	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG02364.DG	HG02364	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG03730.DG	HG03730	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG03731.DG	HG03731	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG01923.DG	HG01923	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG01924.DG	HG01924	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
NA18533.DG	NA18533	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18534.DG	NA18534	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA20869.DG	NA20869	GIH	GIH	OUTGROUP	Americas	T0	OUTGROUP
NA20870.DG	NA20870	GIH	GIH	OUTGROUP	Americas	T0	OUTGROUP
HG02334.DG	HG02334	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG02337.DG	HG02337	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG04070.DG	HG04070	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG04075.DG	HG04075	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
HG00308.DG	HG00308	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
HG00309.DG	HG00309	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
HG03773.DG	HG03773	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG03774.DG	HG03774	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG01947.DG	HG01947	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG01948.DG	HG01948	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG01125.DG	HG01125	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01130.DG	HG01130	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
NA18602.DG	NA18602	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18603.DG	NA18603	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
HG02771.DG	HG02771	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02772.DG	HG02772	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02667.DG	HG02667	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02675.DG	HG02675	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA19095.DG	NA19095	YRI	YRI	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA19096.DG	NA19096	YRI	YRI	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03351.DG	HG03351	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03352.DG	HG03352	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA12273.DG	NA12273	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
NA12275.DG	NA12275	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
HG03157.DG	HG03157	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03159.DG	HG03159	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA19445.DG	NA19445	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
NA19446.DG	NA19446	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
HG02398.DG	HG02398	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG02399.DG	HG02399	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG04029.DG	HG04029	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
HG04033.DG	HG04033	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
HG03088.DG	HG03088	MSL	MSL	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03091.DG	HG03091	MSL	MSL	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA20362.DG	NA20362	ASW	ASW	OUTGROUP	Americas	T0	OUTGROUP
NA20412.DG	NA20412	ASW	ASW	OUTGROUP	Americas	T0	OUTGROUP
HG02089.DG	HG02089	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG02090.DG	HG02090	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
NA18544.DG	NA18544	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18545.DG	NA18545	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
HG00684.DG	HG00684	CHS	CHS	OUTGROUP	East_Asia	T0	OUTGROUP
HG00689.DG	HG00689	CHS	CHS	OUTGROUP	East_Asia	T0	OUTGROUP
HG03118.DG	HG03118	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03120.DG	HG03120	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA19004.DG	NA19004	JPT	JPT	OUTGROUP	East_Asia	T0	OUTGROUP
NA19005.DG	NA19005	JPT	JPT	OUTGROUP	East_Asia	T0	OUTGROUP
HG01571.DG	HG01571	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG01572.DG	HG01572	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG01247.DG	HG01247	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG01248.DG	HG01248	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
NA20541.DG	NA20541	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
NA20542.DG	NA20542	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
HG01597.DG	HG01597	Kinh_Vietnamese	Kinh_Vietnamese	OUTGROUP	SE_Asia	T0	OUTGROUP
HG01598.DG	HG01598	Kinh_Vietnamese	Kinh_Vietnamese	OUTGROUP	SE_Asia	T0	OUTGROUP
NA18563.DG	NA18563	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18564.DG	NA18564	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
HG02477.DG	HG02477	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG02479.DG	HG02479	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
NA19713.DG	NA19713	ASW	ASW	OUTGROUP	Americas	T0	OUTGROUP
NA19716.DG	NA19716	MXL	MXL	OUTGROUP	Americas	T0	OUTGROUP
HG01869.DG	HG01869	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG01870.DG	HG01870	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG04219.DG	HG04219	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG04222.DG	HG04222	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG01776.DG	HG01776	IBS	IBS	IBERIA	Iberia	T0	TARGET
HG01777.DG	HG01777	IBS	IBS	IBERIA	Iberia	T0	TARGET
NA19448.DG	NA19448	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
NA19449.DG	NA19449	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
HG01277.DG	HG01277	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01280.DG	HG01280	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG02433.DG	HG02433	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG02439.DG	HG02439	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG00641.DG	HG00641	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG00650.DG	HG00650	CHS	CHS	OUTGROUP	East_Asia	T0	OUTGROUP
HG03571.DG	HG03571	MSL	MSL	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03572.DG	HG03572	MSL	MSL	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03977.DG	HG03977	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG03978.DG	HG03978	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
NA12776.DG	NA12776	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
NA12777.DG	NA12777	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
NA18535.DG	NA18535	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18536.DG	NA18536	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
HG01398.DG	HG01398	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG01402.DG	HG01402	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG03515.DG	HG03515	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03517.DG	HG03517	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG01198.DG	HG01198	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG01200.DG	HG01200	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG03311.DG	HG03311	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03313.DG	HG03313	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG00178.DG	HG00178	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
HG00179.DG	HG00179	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
NA19117.DG	NA19117	YRI	YRI	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA19118.DG	NA19118	YRI	YRI	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA20799.DG	NA20799	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
NA20800.DG	NA20800	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
HG04107.DG	HG04107	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
HG04118.DG	HG04118	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG03209.DG	HG03209	MSL	MSL	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03212.DG	HG03212	MSL	MSL	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG01464.DG	HG01464	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01465.DG	HG01465	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01447.DG	HG01447	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01455.DG	HG01455	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
NA18546.DG	NA18546	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18547.DG	NA18547	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18630.DG	NA18630	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18631.DG	NA18631	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
HG01070.DG	HG01070	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG01072.DG	HG01072	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
NA19058.DG	NA19058	JPT	JPT	OUTGROUP	East_Asia	T0	OUTGROUP
NA19059.DG	NA19059	JPT	JPT	OUTGROUP	East_Asia	T0	OUTGROUP
HG02611.DG	HG02611	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02613.DG	HG02613	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG00341.DG	HG00341	FIN-o	FIN-o	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
HG00342.DG	HG00342	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
NA18612.DG	NA18612	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18613.DG	NA18613	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
HG01806.DG	HG01806	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG01807.DG	HG01807	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG02819.DG	HG02819	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02820.DG	HG02820	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02050.DG	HG02050	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG02051.DG	HG02051	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG01188.DG	HG01188	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG01190.DG	HG01190	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG00125.DG	HG00125	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00126.DG	HG00126	English	English	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG01886.DG	HG01886	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG01889.DG	HG01889	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG03965.DG	HG03965	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG03967.DG	HG03967	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
NA18638.DG	NA18638	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18639.DG	NA18639	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
HG02953.DG	HG02953	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02968.DG	HG02968	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG01356.DG	HG01356	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01357.DG	HG01357	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01097.DG	HG01097	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG01098.DG	HG01098	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG02128.DG	HG02128	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG02130.DG	HG02130	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG02323.DG	HG02323	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG02325.DG	HG02325	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG01507.DG	HG01507	Spanish	Spanish	IBERIA	Iberia	T0	TARGET
HG01509.DG	HG01509	Spanish	Spanish	IBERIA	Iberia	T0	TARGET
HG03436.DG	HG03436	MSL	MSL	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03437.DG	HG03437	MSL	MSL	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG01369.DG	HG01369	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01372.DG	HG01372	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG00122.DG	HG00122	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00123.DG	HG00123	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG04035.DG	HG04035	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
HG04038.DG	HG04038	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
HG03863.DG	HG03863	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG03864.DG	HG03864	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
NA19390.DG	NA19390	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
NA19391.DG	NA19391	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
NA19312.DG	NA19312	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
NA19314.DG	NA19314	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
NA12828.DG	NA12828	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
NA12829.DG	NA12829	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
HG04039.DG	HG04039	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
HG04042.DG	HG04042	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
NA19338.DG	NA19338	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
NA19346.DG	NA19346	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
HG02976.DG	HG02976	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02977.DG	HG02977	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG00378.DG	HG00378	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
HG00379.DG	HG00379	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
HG02870.DG	HG02870	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02878.DG	HG02878	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG00251.DG	HG00251	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00252.DG	HG00252	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG02836.DG	HG02836	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02837.DG	HG02837	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
NA12282.DG	NA12282	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
NA12283.DG	NA12283	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
HG03814.DG	HG03814	BEB	BEB	OUTGROUP	South_Asia	T0	OUTGROUP
HG03815.DG	HG03815	BEB	BEB	OUTGROUP	South_Asia	T0	OUTGROUP
HG01950.DG	HG01950	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG01951.DG	HG01951	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
NA18582.DG	NA18582	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
NA18591.DG	NA18591	CHB	CHB	OUTGROUP	East_Asia	T0	OUTGROUP
HG02029.DG	HG02029	KHV-1	KHV-1	OUTGROUP	SE_Asia	T0	OUTGROUP
HG02031.DG	HG02031	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG02646.DG	HG02646	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02648.DG	HG02648	PJL	PJL	OUTGROUP	South_Asia	T0	OUTGROUP
NA18991.DG	NA18991	JPT	JPT	OUTGROUP	East_Asia	T0	OUTGROUP
NA18992.DG	NA18992	JPT	JPT	OUTGROUP	East_Asia	T0	OUTGROUP
HG03027.DG	HG03027	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG03028.DG	HG03028	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG00261.DG	HG00261	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00262.DG	HG00262	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG02860.DG	HG02860	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02861.DG	HG02861	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02185.DG	HG02185	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG02186.DG	HG02186	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG00242.DG	HG00242	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00243.DG	HG00243	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00672.DG	HG00672	CHS	CHS	OUTGROUP	East_Asia	T0	OUTGROUP
HG00674.DG	HG00674	CHS	CHS	OUTGROUP	East_Asia	T0	OUTGROUP
HG02182.DG	HG02182	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG02184.DG	HG02184	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG01815.DG	HG01815	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG01816.DG	HG01816	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG00257.DG	HG00257	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00258.DG	HG00258	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG01867.DG	HG01867	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG01868.DG	HG01868	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG00638.DG	HG00638	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG00640.DG	HG00640	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG02449.DG	HG02449	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG02450.DG	HG02450	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
NA20753.DG	NA20753	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
NA20754.DG	NA20754	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
HG03634.DG	HG03634	PJL	PJL	OUTGROUP	South_Asia	T0	OUTGROUP
HG03636.DG	HG03636	PJL	PJL	OUTGROUP	South_Asia	T0	OUTGROUP
HG00325.DG	HG00325	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
HG00326.DG	HG00326	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
HG00116.DG	HG00116	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00117.DG	HG00117	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG04001.DG	HG04001	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
HG04002.DG	HG04002	ITU	ITU	OUTGROUP	South_Asia	T0	OUTGROUP
NA19921.DG	NA19921	ASW-oNativeAmerican	ASW-oNativeAmerican	OUTGROUP	Americas	T0	OUTGROUP
NA19922.DG	NA19922	ASW	ASW	OUTGROUP	Americas	T0	OUTGROUP
HG00357.DG	HG00357	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
HG00358.DG	HG00358	FIN	FIN	EUROPE_CONTROL	Northern_Europe	T0	CONTROL
NA12813.DG	NA12813	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
NA12814.DG	NA12814	CEU	CEU	OUTGROUP	Americas	T0	OUTGROUP
HG01890.DG	HG01890	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG01892.DG	HG01892	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG00255.DG	HG00255	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00256.DG	HG00256	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG02635.DG	HG02635	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02642.DG	HG02642	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG00112.DG	HG00112	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG00113.DG	HG00113	GBR	GBR	EUROPE_CONTROL	British_Isles	T0	CONTROL
HG02095.DG	HG02095	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG02102.DG	HG02102	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG02522.DG	HG02522	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG02536.DG	HG02536	ACB	ACB	OUTGROUP	Other	T0	OUTGROUP
HG01932.DG	HG01932	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG01933.DG	HG01933	PEL	PEL	OUTGROUP	Americas	T0	OUTGROUP
HG01461.DG	HG01461	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01462.DG	HG01462	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01799.DG	HG01799	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG01800.DG	HG01800	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
NA19430.DG	NA19430	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
NA19431.DG	NA19431	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
HG02604.DG	HG02604	PJL	PJL	OUTGROUP	South_Asia	T0	OUTGROUP
HG02610.DG	HG02610	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG01801.DG	HG01801	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG01802.DG	HG01802	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
NA21128.DG	NA21128	GIH	GIH	OUTGROUP	Americas	T0	OUTGROUP
NA21129.DG	NA21129	GIH	GIH	OUTGROUP	Americas	T0	OUTGROUP
NA19684.DG	NA19684	MXL	MXL	OUTGROUP	Americas	T0	OUTGROUP
NA19700.DG	NA19700	ASW	ASW	OUTGROUP	Americas	T0	OUTGROUP
HG00742.DG	HG00742	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
HG00743.DG	HG00743	PUR	PUR	OUTGROUP	Other	T0	OUTGROUP
NA19467.DG	NA19467	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
NA19468.DG	NA19468	LWK	LWK	EAST_AFRICA	East_Africa	T0	OUTGROUP
HG03629.DG	HG03629	PJL	PJL	OUTGROUP	South_Asia	T0	OUTGROUP
HG03631.DG	HG03631	PJL	PJL	OUTGROUP	South_Asia	T0	OUTGROUP
HG04158.DG	HG04158	BEB	BEB	OUTGROUP	South_Asia	T0	OUTGROUP
HG04159.DG	HG04159	BEB	BEB	OUTGROUP	South_Asia	T0	OUTGROUP
HG02896.DG	HG02896	GWD	GWD	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG02922.DG	HG02922	ESN	ESN	WEST_AFRICA	West_Africa	T0	OUTGROUP
HG01437.DG	HG01437	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
HG01438.DG	HG01438	CLM	CLM	OUTGROUP	Americas	T0	OUTGROUP
NA20536.DG	NA20536	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
NA20538.DG	NA20538	TSI	TSI	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
NA21117.DG	NA21117	GIH	GIH	OUTGROUP	Americas	T0	OUTGROUP
NA21118.DG	NA21118	GIH	GIH	OUTGROUP	Americas	T0	OUTGROUP
HG01797.DG	HG01797	CDX	CDX	OUTGROUP	East_Asia	T0	OUTGROUP
HG01798.DG	HG01798	CDX-o	CDX-o	OUTGROUP	East_Asia	T0	OUTGROUP
HG03998.DG	HG03998	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
HG03999.DG	HG03999	STU	STU	OUTGROUP	South_Asia	T0	OUTGROUP
HG02087.DG	HG02087	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
HG02088.DG	HG02088	KHV	KHV	OUTGROUP	SE_Asia	T0	OUTGROUP
