sample_id	master_id	group_id	population	region	subregion	country	latitude	longitude	date_mean_bp	date_sd_bp	snps_1240k	assessment	layer	role
I1563.TW	I1563	Germany_BlatterhohleCave_MN	Germany_BlatterhohleCave_MN	EUROPE_CONTROL	Central_Europe	Germany	51.358333	7.551111	5448	83	1106377	PASS	T1	CONTROL
I1674.AG.TW	I1674	Iran_SehGabi_C	Iran_SehGabi_C	OUTGROUP	Iran	Iran	34.5	47.96	5831	56	950752	PASS	T1	OUTGROUP
I1674.TW	I1674	Iran_SehGabi_C	Iran_SehGabi_C	OUTGROUP	Iran	Iran	34.5	47.96	5831	56	916368	PASS	T1	OUTGROUP
I1706.AG.TW	I1706	Jordan_EBA	Jordan_EBA	LEVANT	Levant	Jordan	31.988	35.976	4350	58	1056679	PASS	T1	TARGET
I1706.TW	I1706	Jordan_EBA	Jordan_EBA	LEVANT	Levant	Jordan	31.988	35.976	4350	58	1038936	PASS	T1	TARGET
I1705.AG.TW	I1705	Jordan_EBA	Jordan_EBA	LEVANT	Levant	Jordan	31.988	35.976	4029	58	996981	PASS	T1	TARGET
I1705.TW	I1705	Jordan_EBA	Jordan_EBA	LEVANT	Levant	Jordan	31.988	35.976	4029	58	935826	PASS	T1	TARGET
Latvia_MN1.AG.TW	Latvia_MN1	Latvia_MN	Latvia_MN	EUROPE_CONTROL	Northern_Europe	Latvia	56.2833	25.1333	6071	81	1037682	PASS	T2	CONTROL
Latvia_MN1.AG	Latvia_MN1	Latvia_MN	Latvia_MN	EUROPE_CONTROL	Northern_Europe	Latvia	56.2833	25.1333	6071	81	584535	PASS	T2	CONTROL
Latvia_MN1.TW	Latvia_MN1	Latvia_MN	Latvia_MN	EUROPE_CONTROL	Northern_Europe	Latvia	56.2833	25.1333	6071	81	1018508	PASS	T2	CONTROL
I4630.AG.TW	I4630	Latvia_EarlyMesolithic_HG-oEHG	Latvia_EarlyMesolithic_HG-oEHG	EUROPE_CONTROL	Northern_Europe	Latvia	56.2833	25.1333	9218	111	1073776	PASS	T2	CONTROL
I4630.TW	I4630	Latvia_EarlyMesolithic_HG-oEHG	Latvia_EarlyMesolithic_HG-oEHG	EUROPE_CONTROL	Northern_Europe	Latvia	56.2833	25.1333	9218	111	1055186	PASS	T2	CONTROL
I2532.AG.TW	I2532	Romania_Eneolithic-oEEF	Romania_Eneolithic-oEEF	EUROPE_CONTROL	Balkans	Romania	45.466	27.01	7614	30	1040215	PASS	T2	CONTROL
I2532.TW	I2532	Romania_Eneolithic-oEEF	Romania_Eneolithic-oEEF	EUROPE_CONTROL	Balkans	Romania	45.466	27.01	7614	30	1019453	PASS	T2	CONTROL
I2533.AG.TW	I2533	Romania_Eneolithic-oEEF	Romania_Eneolithic-oEEF	EUROPE_CONTROL	Balkans	Romania	44.27	23.9	7371	32	1068362	PASS	T2	CONTROL
I2533.TW	I2533	Romania_Eneolithic-oEEF	Romania_Eneolithic-oEEF	EUROPE_CONTROL	Balkans	Romania	44.27	23.9	7371	32	1056252	PASS	T2	CONTROL
I5269.AG.TW	I5269	Russia_Altai_Afanasievo	Russia_Altai_Afanasievo	EUROPE_CONTROL	Eastern_Europe	Russia	50.7581128	85.5602497	4902	40	1082223	PASS	T1	CONTROL
I5269.TW	I5269	Russia_Altai_Afanasievo	Russia_Altai_Afanasievo	EUROPE_CONTROL	Eastern_Europe	Russia	50.7581128	85.5602497	4902	40	1043759	PASS	T1	CONTROL
I0211.AG.TW	I0211	Russia_Karelia_Mesolithic_HG	Russia_Karelia_Mesolithic_HG	EUROPE_CONTROL	Eastern_Europe	Russia	61.937725	35.260893	8450	318	281396	PASS	T2	CONTROL
I0211.AG	I0211	Russia_Karelia_Mesolithic_HG	Russia_Karelia_Mesolithic_HG	EUROPE_CONTROL	Eastern_Europe	Russia	61.937725	35.260893	8450	318	151946	PASS	T2	CONTROL
I0211.TW	I0211	Russia_Karelia_Mesolithic_HG	Russia_Karelia_Mesolithic_HG	EUROPE_CONTROL	Eastern_Europe	Russia	61.937725	35.260893	8450	318	263818	PASS	T2	CONTROL
I0231.AG.TW	I0231	Russia_Samara_EBA_Yamnaya	Russia_Samara_EBA_Yamnaya	EUROPE_CONTROL	Eastern_Europe	Russia	53.085611	49.465911	4844	9	1142341	PASS	T1	CONTROL
I0231.AG	I0231	Russia_Samara_EBA_Yamnaya	Russia_Samara_EBA_Yamnaya	EUROPE_CONTROL	Eastern_Europe	Russia	53.085611	49.465911	4844	9	1105064	PASS	T1	CONTROL
I0231.TW	I0231	Russia_Samara_EBA_Yamnaya	Russia_Samara_EBA_Yamnaya	EUROPE_CONTROL	Eastern_Europe	Russia	53.085611	49.465911	4844	9	1133526	PASS	T1	CONTROL
I5695.AG.TW	I5695	Slovenia_MBA	Slovenia_MBA	EUROPE_CONTROL	Balkans	Slovenia	45.847908	15.690421	3296	44	1111167	PASS	T1	CONTROL
I5695.TW	I5695	Slovenia_MBA	Slovenia_MBA	EUROPE_CONTROL	Balkans	Slovenia	45.847908	15.690421	3296	44	1096623	PASS	T1	CONTROL
I0409.AG.TW	I0409	Spain_EN	Spain_EN	IBERIA	Iberia	Spain	42.5	0.5	7210	34	562165	PASS	T2	TARGET
I0409.AG	I0409	Spain_EN	Spain_EN	IBERIA	Iberia	Spain	42.5	0.5	7210	34	517865	PASS	T2	TARGET
I0409.TW	I0409	Spain_EN	Spain_EN	IBERIA	Iberia	Spain	42.5	0.5	7210	34	227180	PASS	T2	TARGET
I8369.AG.TW	I8369	Turkey_Medieval_Byzantine	Turkey_Medieval_Byzantine	OUTGROUP	Anatolia	Turkey	40.42	29.71	1350	58	1124858	PASS	T0	OUTGROUP
I8369.AG	I8369	Turkey_Medieval_Byzantine	Turkey_Medieval_Byzantine	OUTGROUP	Anatolia	Turkey	40.42	29.71	1350	58	918727	PASS	T0	OUTGROUP
I8369.TW	I8369	Turkey_Medieval_Byzantine	Turkey_Medieval_Byzantine	OUTGROUP	Anatolia	Turkey	40.42	29.71	1350	58	1114102	PASS	T0	OUTGROUP
I8366.AG.TW	I8366	Turkey_Medieval_Byzantine	Turkey_Medieval_Byzantine	OUTGROUP	Anatolia	Turkey	40.42	29.71	1350	58	1114388	PASS	T0	OUTGROUP
I8366.TW	I8366	Turkey_Medieval_Byzantine	Turkey_Medieval_Byzantine	OUTGROUP	Anatolia	Turkey	40.42	29.71	1350	58	1105174	PASS	T0	OUTGROUP
I4635.AG.TW	I4635	Turkmenistan_C	Turkmenistan_C	OUTGROUP	Central_Asia	Turkmenistan	38.348048	56.24543	5450	115	1111735	PASS	T1	OUTGROUP
I4635.TW	I4635	Turkmenistan_C	Turkmenistan_C	OUTGROUP	Central_Asia	Turkmenistan	38.348048	56.24543	5450	115	1104842	PASS	T1	OUTGROUP
I2450.AG.TW	I2450	England_BellBeaker	England_BellBeaker	EUROPE_CONTROL	British_Isles	United Kingdom	51.672262	-1.295141	4248	70	1099541	PASS	T1	CONTROL
I2450.TW	I2450	England_BellBeaker	England_BellBeaker	EUROPE_CONTROL	British_Isles	United Kingdom	51.672262	-1.295141	4248	70	1078681	PASS	T1	CONTROL
I2443.AG.TW	I2443	England_BellBeaker	England_BellBeaker	EUROPE_CONTROL	British_Isles	United Kingdom	51.7977	-1.313464	4091	71	1128990	PASS	T1	CONTROL
I2443.AG	I2443	England_BellBeaker	England_BellBeaker	EUROPE_CONTROL	British_Isles	United Kingdom	51.7977	-1.313464	4091	71	906521	PASS	T1	CONTROL
I2443.TW	I2443	England_BellBeaker	England_BellBeaker	EUROPE_CONTROL	British_Isles	United Kingdom	51.7977	-1.313464	4091	71	1124861	PASS	T1	CONTROL
I2454.AG.TW	I2454	England_BellBeaker-olowEEF	England_BellBeaker-olowEEF	EUROPE_CONTROL	British_Isles	United Kingdom	52.34	0.03	4042	50	1109011	PASS	T1	CONTROL
I2454.TW	I2454	England_BellBeaker-olowEEF	England_BellBeaker-olowEEF	EUROPE_CONTROL	British_Isles	United Kingdom	52.34	0.03	4042	50	1100484	PASS	T1	CONTROL
I13635.AG	I13635	Belgium_LN	Belgium_LN	EUROPE_CONTROL	NW_Europe	Belgium	50.57923	5.118983	4498	58	690301	PASS	T1	CONTROL
I13635.TW	I13635	Belgium_LN	Belgium_LN	EUROPE_CONTROL	NW_Europe	Belgium	50.57923	5.118983	4498	58	1021309	PASS	T1	CONTROL
R19.AG.TW	R19	Italy_Centro_Central_N	Italy_Centro_Central_N	EUROPE_CONTROL	Southern_Europe	Italy	43.722396	13.033897	7146	93	1086877	PASS	T2	CONTROL
R19.AG	R19	Italy_Centro_Central_N	Italy_Centro_Central_N	EUROPE_CONTROL	Southern_Europe	Italy	43.722396	13.033897	7146	93	725398	PASS	T2	CONTROL
R19.TW	R19	Italy_Centro_Central_N	Italy_Centro_Central_N	EUROPE_CONTROL	Southern_Europe	Italy	43.722396	13.033897	7146	93	1080781	PASS	T2	CONTROL
I13028.AG.TW	I13028	Netherlands_LNB_BellBeaker	Netherlands_LNB_BellBeaker	EUROPE_CONTROL	NW_Europe	Netherlands	51.891	4.871	4250	115	1125488	PASS	T1	CONTROL
I13028.TW	I13028	Netherlands_LNB_BellBeaker	Netherlands_LNB_BellBeaker	EUROPE_CONTROL	NW_Europe	Netherlands	51.891	4.871	4250	115	1120505	PASS	T1	CONTROL
I13027.AG.TW	I13027	Netherlands_LNB_BellBeaker	Netherlands_LNB_BellBeaker	EUROPE_CONTROL	NW_Europe	Netherlands	51.886	4.855	4039	47	966277	PASS	T1	CONTROL
I13027.TW	I13027	Netherlands_LNB_BellBeaker	Netherlands_LNB_BellBeaker	EUROPE_CONTROL	NW_Europe	Netherlands	51.886	4.855	4039	47	949262	PASS	T1	CONTROL
I24215.AG.TW	I24215	Tunisia_Punic-oAfrica	Tunisia_Punic-oAfrica	MAGHREB	Tunisia	Tunisia	36.947562	11.099143	2505	102	1087198	PASS	T1	TARGET
I24215.AG	I24215	Tunisia_Punic-oAfrica	Tunisia_Punic-oAfrica	MAGHREB	Tunisia	Tunisia	36.947562	11.099143	2505	102	718133	PASS	T1	TARGET
I24215.TW	I24215	Tunisia_Punic-oAfrica	Tunisia_Punic-oAfrica	MAGHREB	Tunisia	Tunisia	36.947562	11.099143	2505	102	1082698	PASS	T1	TARGET
I10545.AG.TW	I10545	Turkey_C	Turkey_C	OUTGROUP	Anatolia	Turkey	40.48	29.296	6450	289	1095830	PASS	T2	OUTGROUP
I10545.TW	I10545	Turkey_C	Turkey_C	OUTGROUP	Anatolia	Turkey	40.48	29.296	6450	289	1088041	PASS	T2	OUTGROUP
I10547.AG.TW	I10547	Turkey_C	Turkey_C	OUTGROUP	Anatolia	Turkey	40.48	29.296	6450	289	792877	PASS	T2	OUTGROUP
I10547.TW	I10547	Turkey_C	Turkey_C	OUTGROUP	Anatolia	Turkey	40.48	29.296	6450	289	762529	PASS	T2	OUTGROUP
I10542.AG.TW	I10542	Turkey_C	Turkey_C	OUTGROUP	Anatolia	Turkey	40.48	29.296	5461	83	1126621	PASS	T1	OUTGROUP
I10542.TW	I10542	Turkey_C	Turkey_C	OUTGROUP	Anatolia	Turkey	40.48	29.296	5461	83	1120858	PASS	T1	OUTGROUP
I13635_d.AG.TW	I13635	Belgium_LN	Belgium_LN	EUROPE_CONTROL	NW_Europe	Belgium	50.57923	5.118983	4498	58	129481	PASS	T1	CONTROL
GRO005.TW	GRO005	Netherlands_Medieval_Saxon-oAfrica1	Netherlands_Medieval_Saxon-oAfrica1	EUROPE_CONTROL	NW_Europe	Netherlands	53.2193	6.5688	900	29	940983	PASS	T0	CONTROL
AS_EMT.SG	AS_EMT	Bahrain_EMTylos	Bahrain_EMTylos	OUTGROUP	Arabia	Bahrain	26.219	50.506	1900	144	721601	PASS	T0	OUTGROUP
MH1_LT.SG	MH1_LT	Bahrain_LTylos_Sasanian	Bahrain_LTylos_Sasanian	OUTGROUP	Arabia	Bahrain	26.119	50.499	1454	37	834508	PASS	T0	OUTGROUP
MH2_LT.SG	MH2_LT	Bahrain_LTylos_Sasanian	Bahrain_LTylos_Sasanian	OUTGROUP	Arabia	Bahrain	26.119	50.499	1475	101	883542	PASS	T0	OUTGROUP
MH3_LT.SG	MH3_LT	Bahrain_LTylos_Sasanian	Bahrain_LTylos_Sasanian	OUTGROUP	Arabia	Bahrain	26.119	50.499	1338	20	259138	PASS	T0	OUTGROUP
lc8544.SG	lc8544	Russia_LIA_Tashtyk	Russia_LIA_Tashtyk	EUROPE_CONTROL	Eastern_Europe	Russia	54.104	91.505	1700	29	166144	PASS	T0	CONTROL
Iceman.SG	Iceman	Italy_TrentinoSouthTyrol_North_MN	Italy_TrentinoSouthTyrol_North_MN	EUROPE_CONTROL	Southern_Europe	Italy	46.7691	10.7999	5195	90	1150024	PASS	T1	CONTROL
CGG100317.SG	CGG100317	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	703640	PASS	T0	CONTROL
CGG100336.SG	CGG100336	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	533673	PASS	T0	CONTROL
CGG100341.SG	CGG100341	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	438943	PASS	T0	CONTROL
CGG100415.SG	CGG100415	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	525	14	920734	PASS	T0	CONTROL
CGG100431.SG	CGG100431	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	200	29	96204	PASS	T0	CONTROL
CGG100434.SG	CGG100434	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	300	29	67944	PASS	T0	CONTROL
CGG100441.SG	CGG100441	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	575	101	376588	PASS	T0	CONTROL
CGG100442.SG	CGG100442	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	600	29	200997	PASS	T0	CONTROL
CGG100445.SG	CGG100445	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	400	29	861777	PASS	T0	CONTROL
CGG100447.SG	CGG100447	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	200	29	162823	PASS	T0	CONTROL
CGG100451.SG	CGG100451	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	200	29	753098	PASS	T0	CONTROL
CGG100452.SG	CGG100452	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	200	29	414010	PASS	T0	CONTROL
CGG100453.SG	CGG100453	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	485381	PASS	T0	CONTROL
CGG100454.SG	CGG100454	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	685645	PASS	T0	CONTROL
CGG100456.SG	CGG100456	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	200	29	311869	PASS	T0	CONTROL
CGG100460.SG	CGG100460	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	36563	PASS	T0	CONTROL
CGG100472.SG	CGG100472	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	721594	PASS	T0	CONTROL
CGG100481.SG	CGG100481	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	525	14	45314	PASS	T0	CONTROL
CGG100492.SG	CGG100492	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	850	58	207295	PASS	T0	CONTROL
CGG100493.SG	CGG100493	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	625	43	210147	PASS	T0	CONTROL
CGG100497.SG	CGG100497	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	575	101	111481	PASS	T0	CONTROL
CGG100498.SG	CGG100498	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	525	14	383991	PASS	T0	CONTROL
CGG100501.SG	CGG100501	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	825	72	271860	PASS	T0	CONTROL
CGG100507.SG	CGG100507	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	775	101	302506	PASS	T0	CONTROL
CGG100510.SG	CGG100510	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	850	58	57468	PASS	T0	CONTROL
CGG100512.SG	CGG100512	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	625	43	119687	PASS	T0	CONTROL
CGG100513.SG	CGG100513	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	625	43	50337	PASS	T0	CONTROL
CGG100519.SG	CGG100519	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	47528	PASS	T0	CONTROL
CGG100530.SG	CGG100530	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	270392	PASS	T0	CONTROL
CGG100535.SG	CGG100535	Denmark_EarlyModern	Denmark_EarlyModern	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	275	101	65583	PASS	T0	CONTROL
CGG100539.SG	CGG100539	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	625	43	681274	PASS	T0	CONTROL
CGG100545.SG	CGG100545	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	57.05	9.92	625	43	218472	PASS	T0	CONTROL
CGG100651.SG	CGG100651	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	625	14	152759	PASS	T0	CONTROL
CGG100653.SG	CGG100653	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	274679	PASS	T0	CONTROL
CGG100678.SG	CGG100678	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	625	14	801515	PASS	T0	CONTROL
CGG100679.SG	CGG100679	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	625	14	731187	PASS	T0	CONTROL
CGG100682.SG	CGG100682	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	625	14	134271	PASS	T0	CONTROL
CGG100683.SG	CGG100683	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	218527	PASS	T0	CONTROL
CGG100686.SG	CGG100686	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	556989	PASS	T0	CONTROL
CGG100687.SG	CGG100687	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	599714	PASS	T0	CONTROL
CGG100689.SG	CGG100689	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	625	14	58077	PASS	T0	CONTROL
CGG100691.SG	CGG100691	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	600	29	39614	PASS	T0	CONTROL
CGG100692.SG	CGG100692	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	608765	PASS	T0	CONTROL
CGG100700.SG	CGG100700	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	600	29	73507	PASS	T0	CONTROL
CGG100747.SG	CGG100747	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	81030	PASS	T0	CONTROL
CGG100748.SG	CGG100748	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	775220	PASS	T0	CONTROL
CGG100749.SG	CGG100749	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	625	14	168741	PASS	T0	CONTROL
CGG100750.SG	CGG100750	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	201822	PASS	T0	CONTROL
CGG100751.SG	CGG100751	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	625	14	453141	PASS	T0	CONTROL
CGG100759.SG	CGG100759	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	625	14	269478	PASS	T0	CONTROL
CGG100797.SG	CGG100797	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	600	29	300593	CRITICAL	T0	CONTROL
CGG100802.SG	CGG100802	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	600	29	114536	PASS	T0	CONTROL
CGG100820.SG	CGG100820	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	600	29	488353	PASS	T0	CONTROL
CGG100908.SG	CGG100908	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	600	29	90530	PASS	T0	CONTROL
CGG100914.SG	CGG100914	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	575	14	28704	PASS	T0	CONTROL
CGG100918.SG	CGG100918	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	323091	PASS	T0	CONTROL
CGG100920.SG	CGG100920	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	625	14	538620	PASS	T0	CONTROL
CGG100921.SG	CGG100921	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	193434	PASS	T0	CONTROL
CGG100926.SG	CGG100926	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	260569	PASS	T0	CONTROL
CGG100951.SG	CGG100951	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	56.47	10.1	800	87	371247	PASS	T0	CONTROL
CGG101680.SG	CGG101680	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	625	14	599715	PASS	T0	CONTROL
CGG101689.SG	CGG101689	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	475	43	215215	PASS	T0	CONTROL
CGG101691.SG	CGG101691	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	625	14	142317	PASS	T0	CONTROL
CGG101808.SG	CGG101808	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	575	14	66360	PASS	T0	CONTROL
CGG101809.SG	CGG101809	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	575	14	328997	PASS	T0	CONTROL
CGG101811.SG	CGG101811	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	575	14	565864	PASS	T0	CONTROL
CGG101813.SG	CGG101813	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	625	14	263253	PASS	T0	CONTROL
CGG101822.SG	CGG101822	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	625	14	896176	PASS	T0	CONTROL
CGG101825.SG	CGG101825	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	800	87	126905	PASS	T0	CONTROL
CGG101827.SG	CGG101827	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	575	14	43656	PASS	T0	CONTROL
CGG101829.SG	CGG101829	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	550	231	492238	PASS	T0	CONTROL
CGG101833.SG	CGG101833	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	625	14	343486	PASS	T0	CONTROL
CGG101835.SG	CGG101835	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	575	14	817769	PASS	T0	CONTROL
CGG101837.SG	CGG101837	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	550	231	464145	PASS	T0	CONTROL
CGG101838.SG	CGG101838	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	625	14	793757	PASS	T0	CONTROL
CGG101839.SG	CGG101839	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	625	14	93741	PASS	T0	CONTROL
CGG101842.SG	CGG101842	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	550	231	581681	PASS	T0	CONTROL
CGG101843.SG	CGG101843	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	575	14	199217	PASS	T0	CONTROL
CGG101845.SG	CGG101845	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	575	14	423188	PASS	T0	CONTROL
CGG101850.SG	CGG101850	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	575	14	406424	PASS	T0	CONTROL
CGG101854.SG	CGG101854	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	475	43	171690	PASS	T0	CONTROL
CGG101855.SG	CGG101855	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	800	87	297163	PASS	T0	CONTROL
CGG101857.SG	CGG101857	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	625	14	269655	PASS	T0	CONTROL
CGG101864.SG	CGG101864	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	625	14	558432	PASS	T0	CONTROL
CGG101873.SG	CGG101873	Denmark_Medieval	Denmark_Medieval	EUROPE_CONTROL	Northern_Europe	Denmark	55.72	11.71	550	231	314938	PASS	T0	CONTROL
